Date,Fintech,FAANG,NASDAQ,SNP500,EMCLOUD
08/09/2019,0.5564099369500528,-0.04492402151579,0.010106005762077208,0.0058725308677032295,0.27309862713720223
08/12/2019,0.5312138612058219,-0.05429608662308483,-0.0020432247505087764,-0.006517125164966386,0.2509475280047164
08/13/2019,0.5422522450734337,-0.03478020649352509,0.01736784415868975,0.008515948050461963,0.26884527920491874
08/14/2019,0.47882001156471854,-0.06817750095125441,-0.013398019338627831,-0.02102626042333211,0.22539585614419266
08/15/2019,0.47206001728858715,-0.06375310793996236,-0.014326988835014931,-0.018613806736982208,0.22711193464162371
08/16/2019,0.4987515832293221,-0.053026624143597934,0.0020915601655697724,-0.004456207175518312,0.24764170807714958
08/19/2019,0.5108460581164587,-0.03893474878218761,0.015648218815167647,0.007595712072238969,0.2463151688705465
08/20/2019,0.5638273473547535,-0.049563529559305874,0.008763272719070292,-0.0003791335208808144,0.24819969679103848
08/21/2019,0.6219440353622911,-0.04081644637483328,0.017856465630173624,0.007864538436911372,0.26918217805104017
08/22/2019,0.6133592337775253,-0.04844137528781545,0.01419889998510282,0.0073544835315453305,0.27050871725764325
08/23/2019,0.5864284211970023,-0.0771213787540952,-0.016211636243034455,-0.01878267512943843,0.2541796513096941
08/26/2019,0.6394831474770426,-0.06575670788991583,-0.0032704485452155208,-0.008005977284803345,0.2651393918975826
08/27/2019,0.6840084450614663,-0.07003629506676601,-0.006670411215402683,-0.011183513329202088,0.2577276172829108
08/28/2019,0.6349686041183544,-0.06811289768119966,-0.0028719912133651215,-0.004711234628201333,0.2399456750610629
08/29/2019,0.6231624019629955,-0.05461156439723325,0.011914493907134949,0.007916284356871861,0.26647645919312724
08/30/2019,0.5996495898453327,-0.05955001405597915,0.010580622356889391,0.008564160102717766,0.255169291670176
09/02/2019,0.599470600376828,-0.05955001405597915,0.010580622356889391,0.008564160102717766,0.255169291670176
09/03/2019,0.5908921322476159,-0.059803453927799954,-0.0006789266761668689,0.001605974592332693,0.23870336056598984
09/04/2019,0.5989149996133769,-0.0515877674534051,0.012357382639753167,0.012465465908904294,0.2534426850838034
09/05/2019,0.6269176958735849,-0.03201088611571534,0.030118664683344676,0.02563745293960995,0.2640549987366294
09/06/2019,0.5802452447038084,-0.03718271210079671,0.028372330924577138,0.026571403690115014,0.24125115808978337
09/09/2019,0.49885973775456516,-0.03595862181146481,0.026388719852643794,0.026474895445896207,0.20245515034111028
09/10/2019,0.41546746614400565,-0.04161009121226067,0.02597247756679022,0.026805732774813906,0.19761222942811418
09/11/2019,0.4485593012949396,-0.03622076944550412,0.03682594714485177,0.0342292108663067,0.207835003790112
09/12/2019,0.478923906199032,-0.028324257713839618,0.03997202494900609,0.0372069151059804,0.21437294702265652
09/13/2019,0.41237958900790517,-0.029422226325206524,0.03771810736361525,0.036455547520213516,0.19464330834666876
09/16/2019,0.40742558516729677,-0.04087372105504117,0.03477757901043277,0.033205651327577135,0.2069401162301019
09/17/2019,0.3738208492505293,-0.03370936129239677,0.03889966038793746,0.03587313246661017,0.22366924955782008
09/18/2019,0.3612617093356081,-0.03658913322883217,0.03780442945743623,0.03622811789150937,0.21852101406552693
09/19/2019,0.35840918621022944,-0.03619206149703613,0.03850114108760638,0.03624881625949361,0.2227427777309865
09/20/2019,0.3365360323074682,-0.05221471282980805,0.030225250470402587,0.031175780890105642,0.22453255285100648
09/23/2019,0.3187776849737327,-0.05696841495282534,0.029564046779758213,0.03107582291788913,0.2146256211572477
09/24/2019,0.2619244162501919,-0.07861835281423091,0.014483149406750773,0.0223979059309658,0.18056725343215696
