Date,Fintech,FAANG,NASDAQ,SNP500
10/12/2016,1.226866151,1.662496197,1.108362713,1.03934505
10/13/2016,1.21789493,1.65119792,1.10292777,1.036123846
10/14/2016,1.220175211,1.647449394,1.103103381,1.036332733
10/17/2016,1.220321327,1.63750133,1.100069552,1.03318436
10/18/2016,1.231611805,1.662927313,1.109382391,1.039549193
10/19/2016,1.242425119,1.671369761,1.109926164,1.041827854
10/20/2016,1.23648474,1.663401768,1.108957206,1.040394587
10/21/2016,1.284415989,1.679432542,1.112251146,1.040307046
10/24/2016,1.289776779,1.707128839,1.12334323,1.045248338
10/25/2016,1.274356302,1.699685607,1.117751684,1.041278769
10/26/2016,1.261044462,1.678202936,1.110742753,1.039466516
10/27/2016,1.242413391,1.667605366,1.103486315,1.036361913
10/28/2016,1.243325746,1.634895926,1.098013255,1.03314059
10/31/2016,1.244975505,1.638314611,1.097810166,1.033014261
11/1/2016,1.234696483,1.626573017,1.09028711,1.026003314
11/2/2016,1.233029745,1.59576219,1.080130101,1.019308129
11/3/2016,1.219499119,1.574788794,1.070153041,1.014799321
11/4/2016,1.212810442,1.564780683,1.06760586,1.013108532
11/7/2016,1.230453258,1.608443339,1.092950607,1.035623394
11/8/2016,1.242088961,1.62050216,1.098730469,1.039529739
11/9/2016,1.240621914,1.599951795,1.110911959,1.051044632
11/10/2016,1.221439137,1.54819968,1.101969349,1.053094953
11/11/2016,1.220079262,1.537067773,1.107958602,1.051622778
11/14/2016,1.186973666,1.496716933,1.104000338,1.051501313
11/15/2016,1.20117042,1.536138971,1.116105799,1.059367381
11/16/2016,1.209402463,1.545500331,1.120116953,1.057691183
11/17/2016,1.233903019,1.560569157,1.128450297,1.062637338
11/18/2016,1.252023679,1.556636163,1.125814175,1.060101037
11/21/2016,1.26378365,1.593280908,1.135831522,1.068010875
11/22/2016,1.256079415,1.596904748,1.139531741,1.070323581
11/23/2016,1.253933831,1.586139747,1.138332218,1.071188428
11/25/2016,1.259396042,1.586277775,1.142191003,1.075381474
11/28/2016,1.249733476,1.57736162,1.135820985,1.069730844
11/29/2016,1.246753503,1.576421532,1.138171379,1.071159248
11/30/2016,1.222802678,1.552223389,1.126273345,1.06831703
12/1/2016,1.198830808,1.532235779,1.11092043,1.06456133
12/2/2016,1.206016976,1.534796269,1.111880917,1.064983968
12/5/2016,1.226083888,1.559400431,1.123144377,1.071183565
12/6/2016,1.225406257,1.567278539,1.128245039,1.074837252
12/7/2016,1.242287173,1.582112589,1.141099325,1.088985595
12/8/2016,1.257977442,1.584263238,1.146092142,1.091337088
12/9/2016,1.255635808,1.596441075,1.151833886,1.097818522
12/12/2016,1.247295503,1.58414702,1.145072464,1.096569825
12/13/2016,1.254788923,1.608815047,1.155923342,1.103741145
12/14/2016,1.251419204,1.604268366,1.150177362,1.094781888
12/15/2016,1.252674447,1.601185316,1.154446663,1.099033176
12/16/2016,1.246093038,1.592818423,1.150281075,1.097109184
12/19/2016,1.252242386,1.602089781,1.15457145,1.099276107
12/20/2016,1.257466871,1.607550106,1.160177768,1.103274737
12/21/2016,1.255065578,1.607152771,1.157531212,1.100563592
12/22/2016,1.242178468,1.596429896,1.152451623,1.098513271
12/23/2016,1.246082517,1.591046621,1.155682135,1.099888297
12/27/2016,1.255302748,1.60580206,1.160918225,1.102361256
12/28/2016,1.244236052,1.597945789,1.150577237,1.093149342
12/29/2016,1.245895423,1.589233645,1.149208404,1.092828716
12/30/2016,1.229045767,1.569546523,1.138848409,1.087761214
1/3/2017,1.242695065,1.587724157,1.148571661,1.096992582
1/4/2017,1.264292149,1.596270024,1.158709559,1.103269874
1/5/2017,1.278909841,1.62665669,1.161024004,1.102419616
1/6/2017,1.289748567,1.65357796,1.168030869,1.106296781
1/9/2017,1.304861789,1.659430988,1.170307196,1.102370982
1/10/2017,1.296020784,1.65572213,1.174538379,1.102370982
1/11/2017,1.302288308,1.665324306,1.177041141,1.105490294
1/12/2017,1.305917073,1.676386793,1.173622415,1.103119228
1/13/2017,1.306891818,1.687282316,1.17925621,1.105159822
1/17/2017,1.305413722,1.678941441,1.171769103,1.101880258
1/18/2017,1.309560278,1.67818286,1.175348667,1.103823703
1/19/2017,1.312765515,1.680554333,1.172054728,1.099839663
1/20/2017,1.318819907,1.680745246,1.175281005,1.103541984
1/23/2017,1.311140007,1.69964342,1.17477535,1.100573319
1/24/2017,1.32260714,1.708993625,1.184934425,1.107798135
1/25/2017,1.328869013,1.734146644,1.196650547,1.116689424
1/26/2017,1.315163966,1.737171436,1.196405209,1.115868228
1/27/2017,1.307134638,1.731252071,1.197589858,1.114901368
1/30/2017,1.300580223,1.711856449,1.187631805,1.10820132
1/31/2017,1.298837485,1.700823516,1.187860305,1.107215125
2/1/2017,1.290153069,1.726618839,1.193754315,1.107545478
2/2/2017,1.297086629,1.727301338,1.19238982,1.108177122
2/3/2017,1.305486944,1.705843334,1.198857147,1.11622776
2/6/2017,1.303252575,1.708967134,1.198175881,1.11386654
2/7/2017,1.307407347,1.719982377,1.200433304,1.114119198
2/8/2017,1.315401932,1.733546211,1.202174432,1.114891641
2/9/2017,1.31788104,1.736587977,1.209098759,1.121305107
2/10/2017,1.317858434,1.743672439,1.213107743,1.125303738
2/13/2017,1.328191411,1.754332967,1.21941857,1.131206907
2/14/2017,1.337238244,1.755712427,1.223355657,1.135740032
2/15/2017,1.359759995,1.761418159,1.231155868,1.141409997
2/16/2017,1.361593436,1.765455387,1.230195381,1.140423684
2/17/2017,1.367040158,1.768294244,1.23520514,1.14233795
2/21/2017,1.381811793,1.782087139,1.240995539,1.149246885
2/22/2017,1.382980732,1.788071369,1.239869978,1.14800317
2/23/2017,1.390594829,1.781828427,1.234555587,1.148484168
2/24/2017,1.418285908,1.775603693,1.236628929,1.150199273
2/27/2017,1.404288103,1.781551645,1.240138662,1.151370157
2/28/2017,1.389980879,1.772836805,1.232425223,1.148401491
3/1/2017,1.393430648,1.795332309,1.249051625,1.164104566
3/2/2017,1.394611611,1.784170115,1.239994868,1.157283052
3/3/2017,1.411288655,1.786521297,1.242010981,1.157866181
3/6/2017,1.403306357,1.785072769,1.237447687,1.154071575
3/7/2017,1.405890449,1.786230781,1.23422141,1.150709333
3/8/2017,1.40656864,1.7905906,1.234987176,1.148080865
3/9/2017,1.410746792,1.794935753,1.235253794,1.14899921
3/10/2017,1.417945461,1.799122931,1.240102714,1.152754909
3/13/2017,1.419469662,1.805972548,1.243075079,1.153177547
3/14/2017,1.407976261,1.803024363,1.239063925,1.149280929
3/15/2017,1.416939087,1.809562029,1.248209624,1.158905872
3/16/2017,1.42044025,1.811083541,1.248359822,1.157020668
3/17/2017,1.436217337,1.810641777,1.248410646,1.155499979
3/20/2017,1.441775075,1.816323035,1.248522727,1.153177547
3/21/2017,1.415086312,1.787457328,1.225737867,1.138868951
3/22/2017,1.419847521,1.796892546,1.23162134,1.141021284
3/23/2017,1.42144077,1.789034136,1.23078564,1.139811494
3/24/2017,1.425535614,1.787648339,1.23312343,1.138849498
3/27/2017,1.430230152,1.792975004,1.235583839,1.137688341
3/28/2017,1.441186069,1.811413304,1.242939755,1.145938259
3/29/2017,1.443967945,1.834818292,1.247680726,1.147181974
3/30/2017,1.44467642,1.841355941,1.251232812,1.150549079
3/31/2017,1.435877382,1.847495298,1.250682841,1.147954536
4/3/2017,1.43272429,1.855583755,1.24707363,1.146069451
4/4/2017,1.428636269,1.866684213,1.247904991,1.146710703
4/5/2017,1.424300351,1.864789034,1.240684501,1.143207661
4/6/2017,1.433608648,1.851562587,1.243745808,1.145413491
4/7/2017,1.435868388,1.845226309,1.243504602,1.144466084
4/10/2017,1.43924885,1.856634734,1.244164691,1.145253118
4/11/2017,1.43558004,1.8468317,1.24116898,1.143610964
4/12/2017,1.432637703,1.841062727,1.234693183,1.139311042
4/13/2017,1.438441652,1.828147379,1.228132679,1.131546986
4/17/2017,1.455996816,1.858655814,1.239057624,1.141293395
4/18/2017,1.457998965,1.854779129,1.237509048,1.137979787
4/19/2017,1.465513584,1.850745615,1.240377699,1.136026614
4/20/2017,1.495180104,1.862671434,1.251749004,1.144611867
4/21/2017,1.497018046,1.861001901,1.250424694,1.141137886
4/24/2017,1.501342195,1.884958639,1.265931939,1.153507899
4/25/2017,1.514618142,1.900065733,1.274747697,1.160533556
4/26/2017,1.488451746,1.898218944,1.274692637,1.15996988
4/27/2017,1.535748059,1.912303115,1.279708697,1.160611251
4/28/2017,1.553937286,1.937933757,1.279427307,1.158390831
5/1/2017,1.559780274,1.973513829,1.288733844,1.1603975
5/2/2017,1.608639649,1.977484028,1.289531426,1.161777271
5/3/2017,1.595711008,1.973849844,1.28470358,1.160300233
5/4/2017,1.613867409,1.971400197,1.285293838,1.160975647
5/5/2017,1.642076485,1.968727701,1.290671656,1.165722523
5/8/2017,1.648604531,1.993820534,1.291073701,1.165766174
5/9/2017,1.666288705,1.99738185,1.294866891,1.164570974
5/10/2017,1.699427401,1.992951456,1.296675784,1.16588764
5/11/2017,1.692345497,1.993328605,1.293887397,1.163366047
5/12/2017,1.698387149,2.012269851,1.295002318,1.161646079
5/15/2017,1.715183613,2.010014529,1.301019048,1.167194697
5/16/2017,1.724488285,2.017820902,1.305292584,1.166392954
5/17/2017,1.669324998,1.963020337,1.271732978,1.145190013
5/18/2017,1.686236441,1.99214461,1.281018236,1.149412121
5/19/2017,1.674827677,1.997991652,1.287062547,1.157190767
5/22/2017,1.696142554,2.013263173,1.297623565,1.163162023
5/23/2017,1.707831315,2.017282352,1.298700368,1.165299766
5/24/2017,1.747555502,2.030963226,1.303843383,1.168200345
5/25/2017,1.747544665,2.058503755,1.312779589,1.17338943
5/26/2017,1.752888184,2.060924092,1.313822613,1.173753826
5/30/2017,1.756114466,2.065163788,1.312341699,1.172339894
5/31/2017,1.77545163,2.054251625,1.311353734,1.171800654
6/1/2017,1.801623082,2.057250582,1.32157417,1.180672489
6/2/2017,1.831108569,2.080993599,1.334049756,1.185050105
6/5/2017,1.832001505,2.086234778,1.331908856,1.183607111
6/6/2017,1.83792163,2.074769062,1.327546481,1.180317819
6/7/2017,1.833105713,2.08565085,1.332268444,1.182168861
6/8/2017,1.850442793,2.089978222,1.337426232,1.182484742
6/9/2017,1.777084684,2.018200236,1.313342369,1.181503293
6/12/2017,1.753973155,1.989539304,1.306475167,1.180346881
6/13/2017,1.745916108,2.016401061,1.315976322,1.185672022
6/14/2017,1.73611856,2.007661394,1.310585799,1.184491293
6/15/2017,1.742635453,1.990001863,1.304368046,1.181838509
6/16/2017,1.740972047,2.008655155,1.301461173,1.182173725
6/19/2017,1.777834702,2.035936844,1.319919711,1.192041599
6/20/2017,1.760174438,2.025862294,1.309134429,1.184058929
6/21/2017,1.787398376,2.046021383,1.318849312,1.183369043
6/22/2017,1.793149612,2.042418774,1.319428931,1.182829685
6/23/2017,1.818714916,2.055902013,1.325471073,1.184675982
6/26/2017,1.789332322,2.036304368,1.321641831,1.185050105
6/27/2017,1.739885919,1.993976131,1.300373834,1.175483403
6/28/2017,1.781788248,2.023457124,1.318946621,1.185837139
6/29/2017,1.740362671,1.98891697,1.29989359,1.175638912
6/30/2017,1.753106986,1.979299173,1.299062126,1.177441439
7/3/2017,1.733408072,1.952785767,1.292639218,1.18016231
7/5/2017,1.768173495,1.981023972,1.301270791,1.181877416
7/6/2017,1.738736089,1.966403901,1.288281079,1.170804614
7/7/2017,1.765646979,1.995390805,1.301740498,1.178301423
7/10/2017,1.787641089,2.024016504,1.306671954,1.179394611
7/11/2017,1.795852443,2.0286136,1.31024935,1.178471522
7/12/2017,1.846033176,2.058373839,1.324607895,1.187080973
7/13/2017,1.847714031,2.058276723,1.327415289,1.189306256
7/14/2017,1.843031454,2.069440847,1.335460942,1.194864482
7/17/2017,1.835091465,2.076138283,1.33587559,1.194801259
7/18/2017,1.869194688,2.121264562,1.342196953,1.19551558
7/19/2017,1.861356686,2.13059724,1.350813754,1.201938654
7/20/2017,1.866452573,2.130608807,1.351863079,1.201753965
7/21/2017,1.855638646,2.134441305,1.351387071,1.201311873
7/24/2017,1.884387041,2.155273228,1.356265638,1.200033996
7/25/2017,1.876373093,2.141107041,1.356553329,1.203541901
7/26/2017,1.895339536,2.155226994,1.358791642,1.203882099
7/27/2017,1.880255329,2.144968861,1.35021079,1.202711097
7/28/2017,1.88243796,2.130193123,1.34862203,1.201098123
7/31/2017,1.876213303,2.085982204,1.343003006,1.200223548
8/1/2017,1.959436626,2.097236653,1.346138276,1.203163034
8/2/2017,1.917428442,2.105935664,1.346076915,1.203755771
8/3/2017,1.897449784,2.089590516,1.341357018,1.201127184
8/4/2017,1.901072079,2.097023446,1.343730757,1.203396238
8/7/2017,1.915788726,2.112931445,1.35054507,1.205378472
8/8/2017,1.904599045,2.107589131,1.347729205,1.202468167
8/9/2017,1.901366455,2.099000891,1.343893662,1.202030939
8/10/2017,1.831302766,2.046504377,1.315235865,1.184632212
8/11/2017,1.851897609,2.066424048,1.323632636,1.186143293
8/14/2017,1.887449428,2.093675046,1.341333775,1.198056625
8/15/2017,1.884011303,2.095044326,1.339806273,1.197459025
8/16/2017,1.901790904,2.090641838,1.342366159,1.19915954
8/17/2017,1.87336882,2.052169645,1.316302132,1.180648172
8/18/2017,1.881042965,2.051284263,1.315163865,1.178481249
8/21/2017,1.894730588,2.045943382,1.314444584,1.179851411
8/22/2017,1.936352957,2.076729469,1.332289621,1.191580054
8/23/2017,1.942864969,2.068301898,1.328255225,1.187464822
8/24/2017,1.967798017,2.056660304,1.326757369,1.185001471
8/25/2017,1.948605784,2.044301557,1.32555361,1.186983824
8/28/2017,1.957940201,2.050681211,1.329230483,1.187561971
8/29/2017,1.967485176,2.066775816,1.33322263,1.188562874
8/30/2017,2.010508105,2.091760868,1.347274373,1.194048268
8/31/2017,2.032497197,2.112994059,1.36004199,1.20087939
9/1/2017,2.029521942,2.110510324,1.361453073,1.203260182
9/5/2017,2.023483313,2.088771766,1.348810243,1.194174597
9/6/2017,2.018815832,2.097877934,1.352563352,1.197910843
9/7/2017,2.056265774,2.112162809,1.353528075,1.197697093
9/8/2017,2.049062635,2.083926552,1.345556488,1.195913901
9/11/2017,2.103050197,2.111723965,1.36080352,1.208876769
9/12/2017,2.121042664,2.117130136,1.365462057,1.212943368
9/13/2017,2.105630786,2.128947481,1.366712405,1.213861712
9/14/2017,2.118870312,2.10978506,1.360130828,1.212525593
9/15/2017,2.121709481,2.107797663,1.364232989,1.214765348
9/18/2017,2.144691676,2.090822297,1.365538293,1.21653395
9/19/2017,2.157649971,2.097847948,1.366951442,1.217884541
9/20/2017,2.138535418,2.098758741,1.365834455,1.218657103
9/21/2017,2.143371508,2.087816841,1.358778936,1.214945174
9/22/2017,2.153282421,2.072927055,1.359673827,1.215732208
9/25/2017,2.085380917,2.026515212,1.347756683,1.21303079
9/26/2017,2.074266185,2.036170095,1.34978137,1.21311833
9/27/2017,2.107572938,2.068191742,1.365246262,1.218074093
9/28/2017,2.104279359,2.074801528,1.36528655,1.219541404
9/29/2017,2.110572782,2.090839631,1.37427988,1.224059939
10/2/2017,2.151604875,2.07859549,1.378671902,1.228801952
10/3/2017,2.14109315,2.083402396,1.38184312,1.231454736
10/4/2017,2.05274618,2.086394301,1.382460857,1.232990016
10/5/2017,2.061587255,2.127223457,1.393193249,1.239952448
10/6/2017,2.055423784,2.144367267,1.39421303,1.238621193
10/9/2017,2.059183202,2.145077953,1.392002196,1.236386183
10/10/2017,2.034616818,2.136001278,1.393593125,1.239257581
10/11/2017,2.072362981,2.15390133,1.397041498,1.241492591
10/12/2017,2.090743226,2.157569578,1.394494317,1.2393985
10/13/2017,2.087438081,2.168262822,1.397517506,1.240486825
10/16/2017,2.087707483,2.182055594,1.401367924,1.242658611
10/17/2017,2.069929823,2.18627454,1.401296027,1.243494397
10/18/2017,2.089246536,2.171564338,1.401414513,1.244417486
10/19/2017,2.084982746,2.148817121,1.397363072,1.244825653
10/20/2017,2.155766093,2.148203149,1.402436257,1.25119523
10/23/2017,2.148162698,2.114405377,1.393504287,1.246224877
10/24/2017,2.178178004,2.129466184,1.395958394,1.248241154
10/25/2017,2.175101089,2.121893782,1.388651132,1.242420544
10/26/2017,2.198133263,2.124383508,1.387144806,1.243999593
10/27/2017,2.2271755,2.284393241,1.417712936,1.25404243
10/30/2017,2.240959278,2.301757471,1.417226391,1.250038937
10/31/2017,2.218814307,2.299332104,1.423300247,1.251219547
11/1/2017,2.190727697,2.305995308,1.420943449,1.253211626
11/2/2017,2.210345177,2.291962194,1.420607102,1.253449693
11/3/2017,2.228152532,2.318212107,1.431079281,1.257331722
11/6/2017,2.252221777,2.329430346,1.435733583,1.258930106
11/7/2017,2.243114968,2.332215395,1.431785856,1.258692039
11/8/2017,2.253801076,2.344926715,1.436300599,1.260509156
11/9/2017,2.237447902,2.334520064,1.428034916,1.255767262
11/10/2017,2.261167971,2.325216407,1.428223233,1.25464003
11/13/2017,2.26452054,2.329620374,1.42963225,1.255874137
11/14/2017,2.273601132,2.330659931,1.425458191,1.252973559
11/15/2017,2.256075947,2.312150878,1.418760195,1.246050033
11/16/2017,2.352858403,2.336793058,1.437182784,1.256262731
11/17/2017,2.362809687,2.31947588,1.434961413,1.252963832
11/20/2017,2.39301818,2.315894013,1.436636945,1.254562216
11/21/2017,2.444790578,2.349153761,1.45182055,1.262768483
11/22/2017,2.448990665,2.365477098,1.452852934,1.261821077
11/24/2017,2.474337225,2.398188612,1.457464986,1.264415501
11/27/2017,2.405866873,2.411306443,1.455213968,1.263929639
11/28/2017,2.411013929,2.40685048,1.462373097,1.276377466
11/29/2017,2.268225614,2.334441532,1.443762295,1.275906195
11/30/2017,2.307202835,2.356786653,1.454251415,1.286357079
12/1/2017,2.290150883,2.332189644,1.448670405,1.28375281
12/4/2017,2.177250555,2.288818126,1.43339166,1.282402101
12/5/2017,2.18012364,2.301346396,1.430607508,1.27760671
12/6/2017,2.211329044,2.323860832,1.433605285,1.277460928
12/7/2017,2.253508836,2.345877639,1.441318724,1.281206901
12/8/2017,2.245837958,2.350643058,1.447081646,1.288261618
12/11/2017,2.270931161,2.362427163,1.454486216,1.292386577
12/12/2017,2.257901978,2.351879259,1.451786668,1.294388383
12/13/2017,2.258682677,2.356826509,1.454638481,1.293776193
12/14/2017,2.264746933,2.37119901,1.450561732,1.288509412
12/15/2017,2.302093956,2.389641272,1.467497105,1.300072939
12/18/2017,2.321214054,2.411542785,1.479805552,1.307044979
12/19/2017,2.296159558,2.396928653,1.473266328,1.302822872
12/20/2017,2.275641983,2.383068313,1.472654893,1.301744273
12/21/2017,2.270484163,2.379921448,1.473585733,1.30432909
12/22/2017,2.25898796,2.373141543,1.472443334,1.303731489
12/26/2017,2.268894909,2.367208352,1.467427274,1.3023516
12/27/2017,2.27442473,2.371481782,1.468080959,1.303381683
12/28/2017,2.252874112,2.381261839,1.470370095,1.305772084
12/29/2017,2.233906104,2.35833345,1.460475469,1.299004067
1/2/2018,2.260185402,2.411612853,1.482373909,1.309790167
1/3/2018,2.321996944,2.4440568,1.494777598,1.318171277
1/4/2018,2.349735009,2.45165106,1.497396779,1.32348171
1/5/2018,2.404293208,2.489148701,1.509804703,1.332790772
1/8/2018,2.416347432,2.511737615,1.514211497,1.335006329
1/9/2018,2.412695947,2.513447835,1.515521036,1.336745751
1/10/2018,2.408863578,2.51614995,1.513403275,1.335258986
1/11/2018,2.425345455,2.544018665,1.525718126,1.344650726
1/12/2018,2.437010522,2.567166539,1.53614382,1.353726585
1/16/2018,2.41472016,2.563704741,1.528237829,1.348955392
1/17/2018,2.467898079,2.557541878,1.544017994,1.361655877
1/18/2018,2.476174601,2.56215578,1.543546221,1.35945491
1/19/2018,2.518662172,2.568698825,1.552078419,1.365416439
1/22/2018,2.566164912,2.621249217,1.567236613,1.37643088
1/23/2018,2.564347809,2.692750349,1.578292749,1.379423744
1/24/2018,2.560581379,2.688622036,1.568723932,1.3786513
1/25/2018,2.604313165,2.719813201,1.567898871,1.379482104
1/26/2018,2.655370819,2.757370438,1.587914455,1.395816823
1/29/2018,2.622377225,2.774606141,1.579608589,1.38642022
1/30/2018,2.596577788,2.784830458,1.566062501,1.371309882
1/31/2018,2.647330549,2.790852202,1.567966533,1.371980432
2/1/2018,2.534858099,2.733854122,1.562546362,1.371091268
2/2/2018,2.489949028,2.744774845,1.531889394,1.342012413
2/5/2018,2.38824991,2.644951975,1.4740448,1.287017785
2/6/2018,2.434066239,2.736918008,1.505429623,1.30946456
2/7/2018,2.441789094,2.683696918,1.491911013,1.302915157
2/8/2018,2.332471093,2.558225237,1.433770359,1.254008387
2/9/2018,2.380769466,2.568975378,1.45436143,1.272738369
2/12/2018,2.450532355,2.639642393,1.477097635,1.290447995
2/13/2018,2.455873552,2.666201841,1.483772286,1.293819845
2/14/2018,2.561393307,2.735379365,1.511298324,1.311160211
2/15/2018,2.612617895,2.776870983,1.535164326,1.326984752
2/16/2018,2.618065201,2.757404285,1.53157629,1.32748034
2/20/2018,2.650628829,2.778603944,1.530484612,1.31972601
2/21/2018,2.568639293,2.803201289,1.527082724,1.312472132
2/22/2018,2.598774219,2.80368654,1.525360604,1.313749891
2/23/2018,2.643267439,2.846237687,1.552292148,1.334807168
2/26/2018,2.651941576,2.892109684,1.57007789,1.350500517
2/27/2018,2.652098515,2.861710974,1.550802763,1.333339857
2/28/2018,2.648855268,2.853282144,1.53867189,1.3185454
3/1/2018,2.621814056,2.8129349,1.519113307,1.300976574
3/2/2018,2.634902401,2.839640727,1.535468958,1.307574611
3/5/2018,2.69380889,2.894783616,1.550878895,1.321999809
3/6/2018,2.702057134,2.924936193,1.559616247,1.325488379
3/7/2018,2.733698804,2.936802901,1.564829094,1.324847009
3/8/2018,2.777507473,2.942985902,1.571450958,1.330759905
3/9/2018,2.812792615,3.010942527,1.59955868,1.353886957
3/12/2018,2.813639112,3.020491518,1.605378623,1.352162125
3/13/2018,2.776967459,2.98746761,1.589022972,1.343557538
3/14/2018,2.83949384,3.004385193,1.586018893,1.335866313
3/15/2018,2.842985976,2.993737506,1.582830734,1.334821758
3/16/2018,2.838618656,2.975292943,1.582883624,1.337095557
3/19/2018,2.799395293,2.906047289,1.553741348,1.31810319
3/20/2018,2.894543871,2.952608135,1.557985134,1.320056363
3/21/2018,2.859984738,2.942695358,1.553963444,1.317622192
3/22/2018,2.780770314,2.866164752,1.51617689,1.284467012
3/23/2018,2.689341372,2.782727574,1.479363426,1.257535745
3/26/2018,2.717376157,2.896531406,1.527571438,1.291686965
3/27/2018,2.606153379,2.773450204,1.48277802,1.269371382
3/28/2018,2.508753588,2.675972229,1.470173308,1.265669061
3/29/2018,2.560289053,2.725662184,1.494337642,1.283096968
4/2/2018,2.530237442,2.616811027,1.453436891,1.254435888
4/3/2018,2.511088513,2.648657774,1.468491371,1.270260428
4/4/2018,2.529113841,2.682338027,1.489822899,1.284952873
4/5/2018,2.550637188,2.743039883,1.497108984,1.29377133
4/6/2018,2.469519135,2.669969129,1.462954884,1.26541154
4/9/2018,2.495419737,2.677763431,1.47040811,1.269633648
4/10/2018,2.56249796,2.740948908,1.500864159,1.290870751
4/11/2018,2.534602648,2.736355426,1.495518055,1.28373822
4/12/2018,2.575344051,2.770057286,1.510585344,1.294330023
4/13/2018,2.53104527,2.754611241,1.503476936,1.290593777
4/16/2018,2.536299757,2.764912913,1.513976592,1.301059251
4/17/2018,2.645368721,2.894660655,1.540383474,1.314930501
4/18/2018,2.680807073,2.915230885,1.543374949,1.316023689
4/19/2018,2.657741646,2.948698714,1.531277959,1.308487973
4/20/2018,2.653147625,2.896326112,1.511829287,1.297318023
4/23/2018,2.616092421,2.868960523,1.508120701,1.297390974
4/24/2018,2.541873859,2.76106041,1.482469152,1.280031154
4/25/2018,2.496757262,2.760130949,1.481705452,1.282382647
4/26/2018,2.582802614,2.865596777,1.50602205,1.295763291
4/27/2018,2.588972318,2.922690853,1.506258918,1.297206285
4/30/2018,2.637027741,2.91163682,1.494934201,1.28658542
5/1/2018,2.614604688,2.941800457,1.508564996,1.289864985
5/2/2018,2.57177868,2.932003934,1.50226047,1.280570394
5/3/2018,2.66002551,2.929558817,1.499563091,1.277684405
5/4/2018,2.674552079,2.967507689,1.525261229,1.294053049
5/7/2018,2.717971778,3.003316195,1.53702177,1.298527814
5/8/2018,2.781783517,2.99724317,1.537379292,1.298182871
5/9/2018,2.824409279,3.034015679,1.552825281,1.310752164
5/10/2018,2.86158887,3.044972889,1.566589333,1.323034755
5/11/2018,2.85148215,3.035346271,1.566147104,1.325293963
5/14/2018,2.826064457,3.036255366,1.567932651,1.326464847
5/15/2018,2.814563226,2.993335782,1.555304696,1.317388988
5/16/2018,2.835353279,3.009493116,1.565178146,1.322738327
5/17/2018,2.850027309,2.997896319,1.561829251,1.321606232
5/18/2018,2.873189314,2.982540102,1.555878013,1.318127507
5/21/2018,2.877933518,3.013505247,1.564276954,1.327864189
5/22/2018,2.808889066,3.004577204,1.560980845,1.323700324
5/23/2018,2.842784566,3.055403481,1.571029906,1.328000245
5/24/2018,2.871201668,3.061869044,1.570706266,1.325313417
5/25/2018,2.868266608,3.070920178,1.572699137,1.322189361
5/29/2018,2.870595764,3.068635199,1.564816388,1.306899316
5/30/2018,2.91909217,3.092518785,1.578749749,1.323491436
5/31/2018,2.940432183,3.104922551,1.574448735,1.314386398
6/1/2018,2.991236691,3.145910561,1.598187781,1.328646479
6/4/2018,3.072100041,3.180817365,1.609216335,1.334598281
6/5/2018,3.109868481,3.222990278,1.615859273,1.335535961
6/6/2018,3.161507262,3.222327001,1.626729261,1.346978021
6/7/2018,3.086303542,3.197528751,1.615269014,1.346016025
6/8/2018,3.118768934,3.189284995,1.61747768,1.350223543
6/11/2018,3.093092431,3.201977972,1.62052845,1.351666537
6/12/2018,3.164165935,3.221070404,1.629807406,1.354023012
6/13/2018,3.158942645,3.250943908,1.628095925,1.348571542
6/14/2018,3.19712017,3.304424981,1.641919168,1.351904604
6/15/2018,3.205042528,3.291401771,1.638817678,1.350529578
6/18/2018,3.259736787,3.306733224,1.63895517,1.34765818
6/19/2018,3.230332869,3.339585757,1.634419354,1.342236009
6/20/2018,3.27820793,3.384898085,1.646249726,1.344534124
6/21/2018,3.206658401,3.355808926,1.631745321,1.336002369
6/22/2018,3.162922097,3.331268413,1.627486556,1.338489917
6/25/2018,3.015286953,3.209167767,1.593465714,1.320119586
6/26/2018,3.036759976,3.269933781,1.599732121,1.323029892
6/27/2018,2.913398887,3.211351509,1.575074942,1.311646073
6/28/2018,2.970455082,3.270341311,1.58747233,1.319750327
6/29/2018,2.978465625,3.25895819,1.588872773,1.32075123
7/2/2018,3.052654689,3.310907341,1.601014182,1.324803239
7/3/2018,3.035362394,3.260858017,1.587258601,1.318248972
7/5/2018,3.090228094,3.295091001,1.604978851,1.329613338
7/6/2018,3.162487765,3.336959418,1.626549415,1.340890163
7/9/2018,3.176393059,3.394964001,1.640895255,1.352720818
7/10/2018,3.162260076,3.391521765,1.641529932,1.357419179
7/11/2018,3.190183744,3.408407992,1.632519557,1.347789372
7/12/2018,3.29359678,3.462474241,1.655221984,1.359581239
7/13/2018,3.270856461,3.454519582,1.655657808,1.36104855
7/16/2018,3.26209672,3.471921042,1.651371669,1.359649207
7/17/2018,3.316749865,3.472575082,1.661822671,1.365052043
7/18/2018,3.330588138,3.462791836,1.661678774,1.368001255
7/19/2018,3.352674924,3.407130069,1.655513911,1.362593556
7/20/2018,3.353770793,3.40570532,1.654435041,1.361301207
7/23/2018,3.396614428,3.400910583,1.659019512,1.363803346
7/24/2018,3.344231301,3.443886871,1.658786776,1.370323569
7/25/2018,3.429772097,3.502078632,1.678138139,1.382795713
7/26/2018,3.379855399,3.383050447,1.6612007,1.378602667
