,ADYEY,AFRM,ALKT,AVLR,BILL,BTRS,BL,BHG,CLOV,COIN,COMP,DLO,DOMA,DCT,ENV,EVER,FLT,FLYW,FCH.L,GDOT,HIPO,INTA,KPLT,LMND,LSPD,LDI,LU,MQ,MELI,MILE,ML,NCNO,OLO,OPEN,OSCR,PAGS,PAY,PAYO,PYPL,QTWO,RDFN,ROOT,SEZNL,SHOP,SOFI,SQ,STNE,UPST,VIRT,XROLF
2019-07-30,,,,6968021531.515772,,,2507450008.392334,,,,,,,,3788969886.779785,388960000.9918213,22917681152.0,,378248813.66971856,2702699958.8012695,,,,,,,,,31505205256.347656,,,,,,,14620759548.187256,,,132991481086.73096,3622049903.869629,1653858321.018219,,,35201598632.8125,,34047269096.37451,10092780258.17871,,4881985024.0,6720601751.325901
2019-07-31,,,,6827253400.826239,,,2452999916.07666,,,,,,,,3784730194.091797,386619997.02453613,22917681152.0,,371046981.77517074,2737259925.8422847,,,,,,,,,30890787350.463867,,,,,,,14304919849.395752,,,131044801811.21826,3804208230.819702,1656613284.072876,,,35602560546.875,,34013431549.072266,9872819526.672361,,4881985024.0,6692169216.705718
2019-08-01,,,,6880879294.686341,,,2339700050.354004,,,,,,,,3656774495.5444336,375699995.04089355,22917681152.0,,361318868.9770276,2675699958.8012695,,,,,,,,,31140830106.811523,,,,,,,14837899497.98584,,,131519603622.4365,3679893901.748657,1627227536.945343,,,38235681640.625,,34254541419.98291,10022280258.17871,,4881985024.0,6692169216.705718
2019-08-02,,,,6761896243.293854,,,3080549907.684326,,,,,,,,3553979831.8481445,364000000.0,22917681152.0,,360202465.057579,2620080024.7192383,,,,,,,,,30557235192.260742,,,,,,,15015559799.194336,,,127115825653.07617,3659412987.213135,1805377785.987854,,,37205280273.4375,,29440799354.55323,10287359870.910645,,4881985024.0,6699651402.878759
2019-08-05,,,,6493766773.993338,,,2919400100.708008,,,,,,,,3424573256.6833496,343199995.04089355,22917681152.0,,344112895.9161595,2530979942.321778,,,,,,,,,28545967500.0,,,,,,,14235830150.604248,,,122973198188.78174,3516046585.4644775,1730995535.030365,,,35995681640.625,,27431549354.55323,9720540344.238281,,4881985024.0,6352472732.226959
2019-08-06,,,,6647103613.735286,,67549997.32971191,2928750000.0,,,,,,,,3417268088.531494,512200019.8364258,22917681152.0,,351685111.54165643,2502899917.602539,,,,,,,,,29877697307.739258,,,,,,,14735910301.208496,,,124670608551.02539,3555579572.6776123,1791603321.018219,,,37259041503.90625,,27325799354.55323,10039199569.702148,,4881985024.0,6087599248.284659
2019-08-07,,,,6743462861.80697,,68040001.86920166,3011250000.0,,,,,,,,3382307584.0759277,504659996.03271484,22917681152.0,,323982018.57615274,2552039909.362793,,,,,,,,,30499072307.739258,,,,,,,14732619598.388672,,,126569806739.80711,3557484816.2841797,1836600000.0,,,38226719726.5625,,27495000000.0,9985619956.970215,,4881985024.0,6017265445.122482
2019-08-08,,,,7499253242.224564,,68040001.86920166,2935900058.7463374,,,,,,,,3192372415.9240723,517659996.03271484,22917681152.0,,346851022.5832214,1480680004.119873,,,,,,,,,34205449786.376953,,,,,,,15453130401.611328,,,126759731086.73096,4096656401.748657,1716302749.042511,,,40074719726.5625,,28032208580.017082,10744199569.702148,,4881985024.0,6255202606.0130415
2019-08-09,,,,7481657306.117813,,68040001.86920166,2857799949.645996,,,,,,,,3048355504.4555664,521299980.1635742,22917681152.0,,401656884.91587895,1610279983.5205078,,,,,,,,,34304869786.376953,,,,,,,15117550251.00708,,,124421339637.75635,4146667683.7158203,1756707822.933197,,,41434401367.1875,,27499230903.62549,10171739913.94043,,4881985024.0,6255202606.0130415
2019-08-12,,,,7070245452.021925,,68040001.86920166,2889149932.8613286,,,,,,,,3013395000.0,515319992.0654297,22917681152.0,,391314885.96797043,1504440032.9589841,,,,,,,,,31001642713.623047,,,,,,,14755649497.98584,,,121928641448.97461,4105229816.2841797,1677734142.036438,,,41073761230.46875,,26352899677.27661,9661319526.672361,,4881985024.0,6255202606.0130415
2019-08-13,,,,7183363191.658132,,67899998.66485596,2869349899.291992,,,,,,,,3017569495.5444336,554579998.0163574,22917681152.0,,376382029.8715375,1577879962.9211423,,,,,,,,,31693605064.086914,,,,,,,15397199748.99292,,,125869481086.73096,4271934816.2841797,1671306070.06073,,,41353761230.46875,,26649000000.0,9841800430.297852,,4881985024.0,6255202606.0130415
2019-08-14,,,,7066056308.831631,,67899998.66485596,2798949966.430664,,,,,,,,2891815504.4555664,522600009.9182129,22917681152.0,,389557492.1100868,1558440032.9589841,,,,,,,,,30820200000.0,,,,,,,15068199748.99292,,,122581486015.31982,4196202927.3223877,1631819142.036438,,,39513598632.8125,,26035649677.27661,9469560516.357424,,4881985024.0,6255202606.0130415
2019-08-15,,,,7070245452.021925,,68320001.60217285,2782999916.07666,,,,,,,,2901207920.3796387,514280017.8527832,22917681152.0,,374629027.5402286,1594620037.0788577,,,,,,,,,30484657500.0,,,,,,,15305080150.604248,,,124575646377.56349,4320517256.393433,1539070821.018219,,,39319840820.3125,,26226000000.0,8606640129.089355,,4881985024.0,6045698551.390377
2019-08-16,,,,7149008763.148953,,69790001.86920166,2750549907.684326,,,,,,,,2925210871.658325,553540023.8037109,22917681152.0,,384070636.7345374,1604339950.5615234,,,,,,,,,31045387756.347656,,,,,,,16956660301.208496,,,126011924346.92383,4402917316.28418,1562028321.018219,,,40178878906.25,,26594009548.18726,8939400215.148924,,4881985024.0,6045698551.390377
2019-08-19,,,,7128061128.394136,,69299997.32971191,2819299907.684326,,,,,,,,2972694663.696289,575120021.8200684,22917681152.0,,402974275.1686389,1642680004.119873,,,,,,,,,29992527286.376953,,,,,,,16394070602.416992,,,127804287826.53809,4358621401.748657,1564783284.072876,,,40524958496.09375,,27105840774.536133,9091680473.327639,,4881985024.0,6133989712.704477
2019-08-20,,,,7036729748.374411,,69230002.40325928,2807200050.354004,,,,,,,,2964867584.0759277,627899990.0817871,22917681152.0,,371812890.50412524,1645919975.2807617,,,,,,,,,30437432393.188477,,,,,,,16084809799.194336,,,127448193260.19289,4310515000.0,1602433570.06073,,,41996640136.71875,,27228511161.8042,8885820064.54468,,4881985024.0,6309075256.605901
2019-08-21,,,,7205986355.657123,,69230002.40325928,2788500041.96167,,,,,,,,3010264128.341675,629459976.1962891,22917681152.0,,366525334.1357708,1718279983.5205078,,,,,,,,,31308850149.536133,,,,,,,16880990451.812744,,,130356339637.75635,4321946098.251343,1688753643.951416,,,43660958496.09375,,27668431549.072273,9049380043.029785,,4881985024.0,6401855615.294283
2019-08-22,,,,7282236052.838031,,69230002.40325928,2791799907.684326,,,,,,,,3010786039.8101807,594360015.8691406,22917681152.0,,373322431.42614317,1697220016.4794922,,,,,,,,,30790375213.623047,,,,,,,17219860050.201416,,,129109986015.31982,4373386585.464478,1656613284.072876,,,43516480957.03125,,27359640129.089355,9153719741.82129,,4881985024.0,6401855615.294283
2019-08-23,,,,7211851667.413404,,70279999.73297119,2750549907.684326,,,,,,,,2961215000.0,582399990.0817871,22917681152.0,,386149481.59619147,1602720016.4794922,,,,,,,,,29735527435.913086,,,,,,,16765839698.791504,,,125869481086.73096,4261932559.890747,1548253856.048584,,,42868000000.0,,26132939483.642582,8654580150.604246,,4881985024.0,6401855615.294283
2019-08-26,,,,7249557154.410932,,70279999.73297119,2773099899.291992,,,,,,,,2940864831.8481445,592799980.1635742,22917681152.0,,386412743.8610978,1669139991.760254,,,,,,,,,29956239957.27539,,,,,,,16548699748.99292,,,127792424346.92383,4283842316.2841797,1549172177.066803,,,44347519042.96875,,26564399677.27661,8603820064.54468,,4881985024.0,6401855615.294283
2019-08-27,,,,7174146181.253783,,70140003.2043457,2759349899.291992,,,,,,,,2894424663.696289,568100009.9182129,22917681152.0,,373011693.35139555,1638900020.5993655,,,,,,,,,29534202542.72461,,,,,,,16482899497.98584,,,127543146377.56349,4226210059.890747,1511521715.927124,,,45582878906.25,,26120250000.0,8553059978.4851055,,4881985024.0,6180379606.973042
2019-08-28,,,,7092869256.1806345,,68600001.33514404,2777500000.0,,,,,,,,2914774831.8481445,582399990.0817871,22917681152.0,,368740350.8555801,1660500000.0,,,,,,,,,29236937713.623047,,,,,,,16575020351.409912,,,127566891448.97461,4230020183.7158203,1553763607.006073,,,44217598632.81251,,26289450645.446774,8651760086.05957,,4881985024.0,6180379606.973042
2019-08-29,,,,7112978806.233505,,68600001.33514404,2831399974.822998,,,,,,,,2981043455.734253,578500000.0,22917681152.0,,372862197.4445891,1642139991.760254,,,,,,,,,29502387414.55078,,,,,,,16542119598.388672,,,129632268913.26904,4280984269.180298,1536315857.963562,,,43871519042.96875,,26581320064.544678,8626380043.029785,,4881985024.0,6180379606.973042
2019-08-30,,,,7066893754.211763,,70209998.13079834,2801150016.784668,,,,,,,,2985217752.227783,582139984.1308594,22917681152.0,,368222629.3440805,1651319995.8801267,,,,,,,,,29557564786.376953,,,,,,,16436839698.791504,,,129442353622.43651,4284318354.6447754,1551008643.951416,,,43163681640.625,,26158320064.544678,8482559978.4851055,,4881985024.0,6180379606.973042
2019-09-02,,,,7066893754.211763,,70209998.13079834,2801150016.784668,,,,,,,,2985217752.227783,582139984.1308594,22917681152.0,,362319636.01839465,1651319995.8801267,,,,,,,,,29557564786.376953,,,,,,,16436839698.791504,,,129442353622.43651,4284318354.6447754,1551008643.951416,,,43163681640.625,,26158320064.544678,8482559978.4851055,,4881985024.0,6180379606.973042
2019-09-03,,,,6838984025.176707,,69299997.32971191,2812150058.7463374,,,,,,,,2932516039.8101807,582920001.9836426,22917681152.0,,357790442.08678496,1602180004.119873,,,,,,,,,28881510000.0,,,,,,,16486190200.805664,,,126712250000.0,4198584572.6776123,1510603570.06073,,,42997920410.15625,,25857990451.81274,8485380043.029785,,4881985024.0,6180379606.973042
2019-09-04,,,,6852390178.771351,,69299997.32971191,2859450092.315674,,,,,,,,2942430168.1518555,582920001.9836426,22917681152.0,,362956210.1482992,1572480045.3186035,,,,,,,,,29328900000.0,,,,,,,16910600502.01416,,,129062513984.68018,4214302559.890747,1491319178.981781,,,43286878906.25,,25874909225.463867,9102959655.761719,,4881985024.0,6180379606.973042
2019-09-05,,,,6991482780.21671,,69299997.32971191,2889149932.8613286,,,,,,,,3031657920.3796387,585780017.8527832,22917681152.0,,371015348.3225787,1542779983.5205078,,,,,,,,,30108850021.362305,,,,,,,17397520351.409912,,,132303018913.26904,4181437743.6065674,1528969464.969635,,,43984640136.71875,,26657460193.634033,9542880043.029785,,4881985024.0,6657750705.984477
2019-09-06,,,,6795412586.263181,,69299997.32971191,2850099983.215332,,,,,,,,3051486376.1138916,576159996.0327148,22917681152.0,,351161247.77458143,1514160049.4384766,,,,,,,,,29716139807.739258,,,,,,,16999429397.583008,,,130629353622.43651,4166196158.14209,1517031642.036438,,,42607041503.90625,,26226000000.0,9475199569.702147,,4881985024.0,6726587727.426959
2019-09-09,,,,6267532574.2024555,,69299997.32971191,2627350025.177002,,,,,,,,3049921039.8101807,555100009.9182129,22917681152.0,,368106927.4443178,1523879962.9211423,,,,,,,,,28390872542.72461,,,,,,,15476160301.208496,,,125145410362.24365,4019972072.6776123,1580394215.927124,,,40171041503.90625,,26001810516.357426,8981700107.574465,,4881985024.0,6808892912.64
2019-09-10,,,,5985158228.121442,,69299997.32971191,2723600025.177002,,,,,,,,3032179831.8481445,520000000.0,22917681152.0,,350225743.0755519,1486080024.7192383,,,,,,,,,27299239850.463867,,,,,,,14433229648.590088,,,122320353622.43651,3885179085.4644775,1641002177.066803,,,37770878906.25,,25612649677.27661,8767380043.029785,,4881985024.0,6734069913.6
2019-09-11,,,,6136818898.459498,,68459998.13079834,2774199924.4689937,,,,,,,,3026440000.0,571479988.0981445,22917681152.0,,354368715.7753543,1543319995.8801267,,,,,,,,,27881345042.72461,,,,,,,14666820602.416992,,,123471736015.31982,3819925854.6447754,1642838643.951416,,,38921121093.75,,25041600322.72339,8976059978.485106,,4881985024.0,6734069913.6
2019-09-12,,,,6332051007.7110815,,68459998.13079834,2852300033.569336,,,,,,,,2965911207.962036,582399990.0817871,22917681152.0,,354591491.3866473,1505519954.6813965,,,,,,,,,28420697329.101562,,,,,,,15466289447.784424,,,127127698188.78174,3880892559.890747,1659368071.975708,,,39942560546.875,,24445170387.268066,9246780258.17871,,4881985024.0,6449742288.289624
2019-09-13,,,,6061407285.980537,,68459998.13079834,2674099941.2536626,,,,,,,,3065053287.5823975,581360015.8691406,22917681152.0,,358196398.6129273,1458540012.3596194,,,,,,,,,28177120149.536133,,,,,,,15091229648.590088,,,127009000000.0,3807542316.2841797,1644675285.987854,,,37890719726.5625,,24656670387.268066,9274979827.880861,,4881985024.0,6449742288.289624
2019-09-16,,,,6099951496.163918,,68459998.13079834,2721950092.315674,,,,,,,,3088012415.9240723,642979988.0981445,22917681152.0,,345666126.55153733,1505519954.6813965,,,,,,,,,27541824893.188477,,,,,,,15094520351.409912,,,126439236015.31982,3791347927.3223877,1716302749.042511,,,37848159179.6875,,25062750000.0,9444180473.327639,,4881985024.0,6220784093.7953415
2019-09-17,,,,6290993822.903393,,68250000.0,2784650058.7463374,,,,,,,,3145410336.303711,605799980.1635742,22917681152.0,,334952018.77463216,1483919975.2807617,,,,,,,,,27339504829.101562,,,,,,,15713039447.784424,,,127602500000.0,3858982440.109253,1688753643.951416,,,36827840820.3125,,25210799354.553223,10383239913.94043,,4881985024.0,6428791939.842483
2019-09-18,,,,6396569442.057612,,68320001.60217285,2764850025.177002,,,,,,,,3167326039.8101807,592020011.9018555,22917681152.0,,330410104.06606877,1474739971.160889,,,,,,,,,26968670170.898438,,,,,,,15578149497.98584,,,125347198188.78174,3862316525.5737305,1634573929.93927,,,36495200683.59375,,25274250000.0,10315560516.357422,,4881985024.0,6428791939.842483
2019-09-19,,,,6626993424.360602,,68320001.60217285,2741200008.392334,,,,,,,,3147497584.0759277,582659996.0327148,22917681152.0,,330772685.4650762,1468260028.839111,,,,,,,,,27306199978.637695,,,,,,,15972949748.99292,,,125964443260.19289,3844693658.14209,1577639428.024292,,,36400000000.0,,24969689483.642582,10512959655.76172,,4881985024.0,6428791939.842483
2019-09-20,,,,6625317894.2785225,,68320001.60217285,2674099941.2536626,,,,,,,,3136017920.3796387,582399990.0817871,22917681152.0,,329529982.191031,1504980045.3186035,,,,,,,,,27239587243.652344,,,,,,,15624210552.215576,,,124207679275.5127,3813734085.4644775,1575802785.987854,,,35707840820.3125,,24470549354.553223,10160459655.76172,,4881985024.0,6554494602.173041
2019-09-23,,,,6543202885.341333,,68320001.60217285,2638899974.822998,,,,,,,,3088012415.9240723,572000000.0,22917681152.0,,320385196.7014972,1475819995.8801267,,,,,,,,,26847875234.98535,,,,,,,15186639949.798584,,,124765570724.4873,3836596645.3552246,1584985821.018219,,,35085121093.75,,24009479290.008545,10044839698.791506,,4881985024.0,6638296566.11286
2019-09-24,,,,6177038638.724958,,68600001.33514404,2607549991.607666,,,,,,,,3014438623.8861084,559520011.9018555,22917681152.0,,327326690.41819507,1416959987.6403809,,,,,,,,,26708684807.739258,,,,,,,14930020351.409912,,,123080032897.9492,3801826585.4644775,1534479215.927124,,,33092640136.71875,,24322500000.0,9810780258.17871,,4881985024.0,6638296566.11286
2019-09-25,,,,6196310104.913789,,68600001.33514404,2620199966.430664,,,,,,,,3048877415.9240723,585000000.0,22917681152.0,,314445435.36880237,1439099979.4006348,,,,,,,,,27433457457.27539,,,,,,,15476160301.208496,,,123614179275.5127,3866603414.5355225,1569833786.945343,,,35235200683.59375,,24749729290.008545,9884099784.851076,,4881985024.0,6638296566.11286
2019-09-26,,,,6086544703.247462,,68600001.33514404,2622400016.784668,,,,,,,,3005567920.3796387,582659996.0327148,22917681152.0,,316763308.0244496,1368900020.5993655,,,,,,,,,27333539871.82617,,,,,,,15762389949.798584,,,124100853622.43651,3877558474.4262695,1539529893.951416,,,35071681640.625,,25718399677.27661,10050479827.88086,,4881985024.0,6324039627.4555235
2019-09-27,,,,5691053256.852056,,68600001.33514404,2586100025.177002,,,,,,,,2972694663.696289,561860015.8691406,22917681152.0,,325007550.5142637,1362419975.2807617,,,,,,,,,26918960170.898438,,,,,,,15048460552.215576,,,121311396377.56349,3755625427.3223877,1530806107.006073,,,34237280273.4375,,25697250000.0,9672599784.851076,,4881985024.0,6324039627.4555235
2019-09-30,,,,5638265447.693898,,68600001.33514404,2629550075.5310063,,,,,,,,2948400039.6728516,618860004.4250488,22917681152.0,,315102174.31385714,1313000000.0,,,,,,,,,27561499023.4375,,,,,,,15328610454.559326,,,123064915649.41406,3785760131.8359375,1633480014.8010254,,,35217580413.81836,,28868700355.529785,9807959655.761719,,4881985024.0,6324039627.4555235
2019-10-01,,,,5580449770.483783,,68390003.2043457,2568500041.96167,,,,,,,,2902639984.1308594,611319997.7874756,22917681152.0,,300786945.67695254,1282319992.0654297,,,,,,,,,27521499633.789062,,,,,,,15285580101.013184,,,121805638549.80469,3610079956.0546875,1553940044.4030762,,,35393860137.93945,,28719580497.741695,9630300430.297852,,4881985024.0,6324039627.4555235
2019-10-02,,,,5587153167.779915,,68390003.2043457,2538250083.9233394,,,,,,,,2867279968.2617188,565500000.0,22917681152.0,,301481313.8290425,1222000000.0,,,,,,,,,27204501342.773438,,,,,,,14444839797.973633,,,118479243988.03711,3440159912.109375,1549575037.0025635,,,35070678344.72656,,27997280853.271484,9131160301.208496,,4881985024.0,6169904432.001242
2019-10-03,189450001.71661377,,,5848579879.106112,,69089999.19891357,2631749916.07666,,,,,,,,2837639984.1308594,582610004.4250488,22917681152.0,,302811431.87354326,1201720031.738281,,,,,,,,,27909500122.070312,,,,,,,14911549747.467041,,,120023638549.80469,3523200073.2421875,1512230014.8010254,,,36789410827.63672,,28915299644.470215,9444180473.327639,,4881985024.0,6183372594.275342
2019-10-04,192075004.5776367,,,5879581969.645411,,69089999.19891357,2612500000.0,,,,,,,,2920319992.0654297,575360004.4250488,22917681152.0,,314359223.36454886,1235000000.0,,,,,,,,,27960998535.15625,,,,,,,15278959949.493408,,,122114521087.64648,3600480102.5390625,1520960029.6020508,,,36973601379.39453,,29194900711.059566,9573900215.148924,,4881985024.0,6249216628.415524
2019-10-07,231749997.13897702,,,5913936397.316684,,68390003.2043457,2628999958.03833,,,,,,,,2956199920.654297,577970008.8500977,22917681152.0,,310712380.661303,1211599960.3271487,,,,,,,,,27443499755.859375,,,,,,,15057190555.57251,,,120724563262.93947,3629280029.296875,1517080033.3023071,,,36874160827.63672,,29008500000.0,9556979827.880861,,4881985024.0,6249216628.415524
2019-10-08,199500002.86102298,,,5887123450.805584,,68600001.33514404,2572350025.177002,,,,,,,,2964000000.0,564919986.7248535,22917681152.0,,322495115.99116486,1168439964.2944334,,,,,,,,,26281500244.140625,,,,,,,14653370151.519775,,,118004042175.29297,3540480102.5390625,1496710029.6020508,,,35148648620.60547,,28332799644.470215,9097319526.672361,,4881985024.0,6424302743.96466
